game_id,name,description,min_players,max_players,avg_time,avg_rating,age,availability,category,price,rent_price
105,Colossal Arena,Place your bets. Power your beasts. Be the cagiest spectator in the arena.,2,5,60,6.78917,8,8048,"Card Game, Fantasy, Mythology",106.56,5
104347,Santiago de Cuba,Collect goods and meet the demand of those ever-present cargo ships.,2,4,75,6.95164,10,3886,Economic,421.8,5
119591,Rialto,Draft wisely & play your cards at the right moment to win bonuses and control Venice.,2,5,45,6.95646,10,4072,"Political, Renaissance",106.56,5
152470,Fief: France 1429,"Lead your noble house to greatness through war, negotiations and loads of betrayal.",3,6,240,7.48952,13,3302,"Medieval, Negotiation, Political, Territory Building",199.8,5
200954,Fields of Green,"You own a modern-day farm...which buildings, crops, and livestock will you choose?",2,4,45,7.25807,12,3458,"Card Game, City Building, Farming",173.07,5
22141,Cleopatra and the Society of Architects,Compete to build a three-dimensional palace for Cleopatra - Queen of the Nile.,3,5,60,6.81186,10,7156,Ancient,310.76,5
175199,Mottainai,Cleverly use multi-purpose cards to create Works with special powers. Waste nothing!,2,5,30,7.05234,13,5211,Card Game,126.81,5
1159,Evo,"Mutate dinosaurs to migrate, have babies, and fight—all before the meteor arrives!",3,5,60,6.88307,14,3718,"Animals, Prehistoric, Science Fiction",150.96,5
12995,Dungeon Twister,Escape the dungeon or die trying in this head-to-head duel of wits.,2,2,60,6.84478,11,7177,"Adventure, Exploration, Fantasy, Fighting, Maze",42.18,2
12495,Fire & Axe: A Viking Saga,"Go adventuring as a viking and discover new lands to trade with, raid, and settle.",2,5,90,7.01993,12,3696,"Medieval, Nautical",333.0,5
16992,Tsuro,Play tiles and move around the board.  Try to outlast your opponents.,2,8,15,6.68538,8,24723,"Abstract Strategy, Fantasy",111.0,5
37919,Ascending Empires,Flick your way to galactic domination!,2,4,75,7.20127,10,1799,"Action / Dexterity, City Building, Civilization, Fighting, Science Fiction, Space Exploration",355.2,5
131014,Carcassonne: Winter Edition,"Build your land using the tiles, except this time it is winter freezing cold.",2,5,40,7.52724,8,2677,"City Building, Medieval",555.0,10
177524,Ice Cool,Flick high school penguins to catch fish without getting caught by the hall monitor.,2,4,20,6.90778,6,6094,"Action / Dexterity, Animals, Children's Game",93.42,2
120523,Nothing Personal,Blackmail. Bribery. Crime. Negotiations abound-but only one can be the next mob boss.,3,5,120,7.1561,8,3040,"Mafia, Negotiation",333.0,5
42452,Rattus,Manage your population throughout medieval Europe to survive the plague.,2,4,45,6.82098,10,5188,"Animals, Medieval",247.75,5
105037,Tournay,Will you build the finest district in this medieval city?,2,4,60,7.06015,12,3860,"Card Game, City Building, Economic, Medieval",266.18,5
16395,Blokus Duo,Play geometric shapes from your hand for points -- but don't get blocked in!,2,2,15,6.85507,5,6272,"Abstract Strategy, Territory Building",106.56,5
154386,Medieval Academy,Train to become a knight in several areas of competition.,2,5,30,7.02794,8,4194,Medieval,88.8,2
102548,Dungeon Fighter,Test your dice-rolling skills to overcome tricky challenges in dangerous dungeons.,1,6,45,6.86708,14,6476,"Action / Dexterity, Exploration, Fantasy, Fighting, Humor",568.5,10
43022,Yomi,,2,2,30,7.07636,10,2866,"Bluffing, Card Game, Fantasy, Fighting, Video Game Theme",31.08,2
137297,Rise of Augustus,"Compete with other players to vie for the favor of the first Roman Emperor, Augustus.",2,6,30,6.76831,8,8169,"Ancient, Card Game",443.51,5
143405,Sylvion,Stave off waves of an ever-hungry fire that wishes to ravage your beautiful forest.,1,2,30,7.2482,10,4675,"Animals, Card Game, Environmental, Fantasy",97.46,2
230080,Majesty: For the Realm,Collect citizens to work in your village as you build a realm to rival all others!,2,4,40,7.13673,7,2939,"Card Game, Medieval",177.6,5
194880,Dream Home,Build and furnish your dream home in this family friendly game.,2,4,30,7.01039,7,4415,Card Game,252.37,5
187377,Vikings Gone Wild,Generate gold and beer and attack your neigbors to obtain the gods' favors.,2,4,90,7.45887,10,3017,"Card Game, Fantasy, Humor, Medieval, Mythology, Video Game Theme",133.2,5
204836,Escape Room: The Game,Solve puzzles and use the keys to stop the chrono decoder to escape the room!,3,5,60,7.32301,16,3638,"Electronic, Puzzle, Real-time",189.23,5
182340,Star Trek: Frontiers,Starship Captains compete to explore and conquer an unknown part of the universe.,1,4,120,7.93678,14,2814,"Movies / TV / Radio theme, Science Fiction, Space Exploration",812.12,10
134253,Hostage Negotiator,Talk them down and save the hostages in this dice and card-driven solo game.,1,1,20,7.12947,13,4752,"Card Game, Dice",163.84,5
217449,NMBR 9,Cleverly stack number-shaped polyominos higher and higher without leaving any gaps.,1,4,20,7.03735,8,3359,"Abstract Strategy, Number, Puzzle",85.2,2
197405,Tak,Be first to build a complete road using tiles that can stack or stand on edge.,2,2,60,7.93262,12,2136,Abstract Strategy,177.6,5
195560,Wasteland Express Delivery Service,Survive the wasteland as drivers for the last delivery company on earth!,2,5,120,7.68349,13,2846,Miniatures,177.6,5
112,Condottiere,Manage and deploy your mercenaries to the right province to take control over Italy!,2,6,45,6.75267,14,8016,"Bluffing, Card Game, Medieval, Negotiation",554.78,10
75165,De Vulgari Eloquentia,"Travel around Italy, and do your parts to create the Volgare, the new language!",2,5,120,7.28375,14,2774,Medieval,443.96,5
176165,Dale of Merchants,"Learn new techniques, trade goods, and manage your stock to build the master stall!",2,4,40,7.25639,10,2999,"Animals, Card Game, Fantasy",244.2,5
171879,Kraftwagen,"Build, sell, and race cars at the dawn of the automotive age.",2,4,75,7.3387,10,2191,"Economic, Industry / Manufacturing",75.48,2
144041,Patchistory,"Patch your way through history! Use military, economy, politics and diplomacy wisely.",2,4,120,7.26903,12,2716,"Bluffing, City Building, Civilization, Economic, Negotiation, Political, Territory Building",42.18,2
9203,Wings of War: Famous Aces,World War One air combat brought to life with colorful cards.,2,4,30,6.86666,10,5435,"Aviation / Flight, Card Game, Wargame, World War I",133.2,5
21441,Mykerinos,"Excavate, acquire benefactors and secure the best spots at the museum to score points",2,4,45,6.87112,10,3757,Exploration,88.8,2
47055,High Frontier,Space. The highest frontier.,2,5,180,7.4244,12,2407,"Economic, Industry / Manufacturing, Science Fiction, Space Exploration",111.0,5
150312,Welcome to the Dungeon,"Push your luck to crawl a dungeon, or stack the deck to ensure an adversary fails.",2,4,30,6.71351,10,13950,"Bluffing, Card Game, Fantasy, Fighting",31.08,2
103,Titan,"Travel the land, amass your forces and fight for supremacy in this fantasy classic!",2,6,240,6.95502,12,5204,"Fantasy, Fighting",2641.8,20
10,Elfenland,"Use elf transportation (dragon, cloud, raft, unicorn...) to visit the most cities.",2,6,60,6.7405,10,8437,"Fantasy, Travel",239.76,5
159109,XenoShyft: Onslaught,Evolve the team's decks to withstand the horrors of the alien Hive.,1,4,60,7.06819,13,4440,"Card Game, Horror, Science Fiction",555.0,10
222509,Lords of Hellas,"Honor the Gods, build temples, defeat monsters, and establish supremacy over Hellas.",1,4,90,8.23705,14,2084,"Ancient, Civilization, Miniatures, Mythology, Science Fiction, Territory Building",643.8,10
29934,Amyitis,Prestige-seeking artisans and nobles gather at the genesis of an ancient world wonder,2,4,120,6.97543,12,3442,Ancient,155.18,5
354,Sticheln,Take all the cards you can - except in your “pain suit” - in this trick-taking game.,3,8,60,7.02824,10,3063,Card Game,57.5,2
20542,Advanced Squad Leader: Starter Kit #3,Learn ASL with easier rules adding Tanks to the previous starter kits.,2,2,180,8.00042,12,2500,"Wargame, World War II",555.0,10
10640,Doom: The Boardgame,Fight your way through Hell legions in this adaptation of the 2004 Doom 3 videogame.,2,4,180,6.89289,12,6328,"Exploration, Fighting, Horror, Miniatures, Science Fiction, Video Game Theme",244.2,5
43443,Castle Panic,We’re under attack! Protect the castle from the onslaught of fierce monsters.,1,6,60,6.68866,10,19294,"Fantasy, Fighting, Medieval",169.25,5
72991,Asara,Challenge rival architects to build the tallest towers for the Caliph of Asara.,2,4,45,7.04214,9,3093,"Fantasy, Medieval",244.02,5
129051,Le Havre: The Inland Port,Manipulate resources and purchase buildings to become the richest harbor master.,2,2,30,6.96833,10,4627,"Economic, Industry / Manufacturing",668.8,10
195162,Plague Inc.: The Board Game,A board game version of the popular virus game.,1,4,60,7.74111,14,2826,"Medical, Video Game Theme",181.82,5
902,Meuterer,"Sail to isles & sell your goods, but the captain says where. You should be captain.",3,4,60,6.92596,12,5307,"Card Game, Fighting, Nautical, Pirates",88.8,2
2338,Starship Catan,"Upgrade your space ship as you explore the galaxy, trade and settle on planets.",2,2,60,6.84934,12,6201,"Card Game, Exploration, Science Fiction, Space Exploration",288.6,5
15,Cosmic Encounter,Take on a unique alien race with a special power in an abstract battle for the galaxy,2,6,90,6.924,12,4072,"Bluffing, Negotiation, Science Fiction",266.4,5
33604,Say Anything,"One player is asked a question. The others predict, and bet on, their answer.",3,8,30,6.79744,13,7818,"Humor, Party Game",66.6,2
160610,Thunderbirds,"Never give in, at any cost! Coordinate your efforts to foil vile plots.",1,4,60,7.63389,10,2629,"Movies / TV / Radio theme, Science Fiction",480.5,5
165872,Liberty or Death: The American Insurrection,"GMT COIN Vol V: Join the American Revolution as Patriots, British, Indians, or French",1,4,360,7.95691,14,2769,"American Revolutionary War, Political, Wargame",666.0,10
39684,Merkator,You visit cities to collect goods or fulfill orders.,1,4,90,7.048,12,2944,Economic,439.56,5
117985,Star Trek: Catan,"Explorers in the Final Frontier trade, settle, and build where no one has gone before",3,4,75,7.03971,10,6582,"Movies / TV / Radio theme, Negotiation, Science Fiction",776.96,10
681,Quarto,You choose the piece your opponent plays next. 4-in-a-row of the same attribute wins!,2,2,20,6.83666,6,6605,Abstract Strategy,175.29,5
878,Wyatt Earp,Help capture the bad guys and you share in the reward for them.,2,4,45,6.87122,8,4959,"American West, Card Game",101.9,5
61692,Axis & Allies Europe 1940,"WWII conflict in European Theater with plastic troops, tanks, planes, and ships.",2,6,360,7.54976,12,2924,"Economic, Fighting, Wargame, World War II",354.98,5
181796,The Prodigals Club,"Lose votes, your friends and your possessions in this game of reverse expectations!",2,5,100,7.39916,14,2835,"Card Game, Economic",142.04,5
175324,Fog of Love,Two lovers with different personalities and goals try to navigate a relationship.,2,2,120,7.54994,17,3347,"Bluffing, Card Game, Deduction",250.24,5
16986,Ubongo,Race to fill the target shape using a set of polyominoes before your opponents do.,1,4,25,6.73869,8,6944,"Puzzle, Real-time",163.84,5
156714,Doomtown: Reloaded,Players fight for influence and control in a demon-haunted Old West town.,2,4,30,7.2744,12,5072,"American West, Card Game, City Building, Fantasy, Horror",142.04,5
182694,Watson & Holmes,Be first to help Holmes solve the crime by following clues and investigating leads.,2,7,75,7.44854,12,2850,"Bluffing, Deduction, Murder/Mystery, Novel-based",370.34,5
184424,Mega Civilization,"Develop your own unique civilization in arts, crafts, science, civics and religion.",5,18,720,8.27254,12,1114,"Ancient, Civilization, Economic, Negotiation",1771.56,20
163413,Murano,Build up your glasswork industry to gain power over the islands of Murano.,2,4,75,7.26365,10,1965,"City Building, Economic",239.32,5
152,Mü & More,Compendium of thought-provoking trick-taking games.,2,8,60,7.18705,11,2835,"Card Game, Game System",243.98,5
19999,Aton,Get control of great temples in Egypt to win favour of the gods.,2,2,30,6.89068,8,4081,Ancient,79.88,2
123499,City of Iron,Explore new lands and build cities to find and produce the most valuable goods.,2,4,120,7.29756,13,2149,"Card Game, City Building, Civilization, Economic, Fantasy",1110.0,15
127024,Room 25,Escape together from a grid of rooms. Beware the guards and deadly traps!,1,6,30,6.81533,13,5724,"Bluffing, Deduction, Exploration, Horror, Maze, Negotiation, Science Fiction",288.6,5
216459,The Lost Expedition,Lead your intrepid explorers deep into the deadly jungle in your quest for El Dorado.,1,5,50,7.23834,14,3671,"Adventure, Card Game, Exploration",116.99,5
22038,Warrior Knights,Battle. Trade. Negotiate. Conspire. Become the new King.,2,6,240,6.88139,12,5228,"Medieval, Negotiation, Political, Wargame",186.48,5
176229,Tides of Time,Erect new monuments and use relics from the past to create the greatest civilization!,2,2,20,6.7563,8,8602,"Ancient, Card Game, Civilization",22.2,2
13780,In the Shadow of the Emperor,Use your wealth and wits to nimbly deploy your nobles and win majorities.,2,4,90,6.92673,12,3789,"Medieval, Political",128.76,5
165986,Royals,Noble houses scramble to claim strongholds in 17th century Europe.,2,5,60,7.21599,10,2448,none,106.56,5
135779,A Fake Artist Goes to New York,"Everyone draws, but one of you doesn't know what they're drawing. Can you spot them?",5,10,20,7.15147,8,2851,"Bluffing, Deduction, Party Game",204.24,5
492,Aladdin's Dragons,Bluff and bid your way to fabulous fortunes.,3,5,90,6.91968,10,3628,"Arabian, Bluffing, Fantasy, Medieval",599.4,10
826,Cartagena,Groups of pirates race to reach their ship and escape from Cartegena.,2,5,45,6.70104,8,7650,"Pirates, Racing",146.48,5
125548,Pixel Tactics,"Tactical battle: 9 heroes vs. 9 heroes, each with 3 unique abilities.",2,2,30,7.03581,12,5149,"Card Game, Fantasy, Fighting, Video Game Theme",114.42,5
215341,Thunderstone Quest,"Recruit powerful heroes, arm your party and dungeon delve for Thunderstone Shards!",2,4,90,8.3489,14,1990,"Card Game, Fantasy",340.33,5
1897,Starfarers of Catan,"Upgrade your space ship as you explore the galaxy, trade and settle on planets.",3,4,120,6.80852,12,6283,"Exploration, Negotiation, Science Fiction, Space Exploration",199.8,5
179572,Dice City,"Place dice on buildings to activate effects, fight bandits, and claim resources!",1,4,60,6.88264,14,5555,"City Building, Dice, Medieval",461.76,5
41916,The Magic Labyrinth,Navigate the unseen labyrinth using only your memory to collect the lost artifacts.,2,4,15,6.88289,6,5707,"Children's Game, Fantasy, Maze, Memory",155.13,5
58936,Wars of the Roses: Lancaster vs. York,Lancashire and York use secret planning to control areas and claim the English crown.,2,4,180,7.3455,13,1674,"Civil War, Medieval, Political, Wargame",355.2,5
220,High Society,"Show off by splurging on expensive indulgences, but avoid overspending and scandal.",3,5,30,6.76629,10,5401,Card Game,21.98,2
13884,The Scepter of Zavandor,Become the foremost wizard in the land through strategic shopping!,2,6,90,7.01384,10,2577,"Economic, Fantasy",355.2,5
